DATE,BAMLCC2A035YTRIV
2013-03-26,1924.43
2013-03-27,1925.94
2013-03-28,1925.02
2013-03-29,.
2013-03-31,1925.43
2013-04-01,1925.70
2013-04-02,1925.37
2013-04-03,1927.84
2013-04-04,1930.39
2013-04-05,1931.35
2013-04-08,1930.84
2013-04-09,1931.59
2013-04-10,1929.76
2013-04-11,1930.77
2013-04-12,1932.74
2013-04-15,1933.11
2013-04-16,1932.63
2013-04-17,1932.57
2013-04-18,1932.65
2013-04-19,1932.30
2013-04-22,1934.01
2013-04-23,1934.58
2013-04-24,1935.23
2013-04-25,1935.32
2013-04-26,1937.35
2013-04-29,1937.55
2013-04-30,1938.25
2013-05-01,1939.73
2013-05-02,1940.75
2013-05-03,1937.08
2013-05-06,1937.21
2013-05-07,1937.64
2013-05-08,1938.44
2013-05-09,1938.33
2013-05-10,1934.30
2013-05-13,1934.18
2013-05-14,1933.69
2013-05-15,1934.55
2013-05-16,1938.19
2013-05-17,1935.20
2013-05-20,1935.60
2013-05-21,1936.34
2013-05-22,1932.83
2013-05-23,1932.18
2013-05-24,1932.27
2013-05-27,1932.89
2013-05-28,1926.72
2013-05-29,1924.87
2013-05-30,1924.68
2013-05-31,1921.20
2013-06-03,1921.39
2013-06-04,1920.34
2013-06-05,1919.10
2013-06-06,1919.14
2013-06-07,1914.60
2013-06-10,1912.44
2013-06-11,1910.15
2013-06-12,1908.68
2013-06-13,1910.80
2013-06-14,1917.25
2013-06-17,1916.47
2013-06-18,1915.16
2013-06-19,1904.60
2013-06-20,1893.23
2013-06-21,1886.59
2013-06-24,1879.14
2013-06-25,1878.74
2013-06-26,1882.91
2013-06-27,1888.49
2013-06-28,1889.06
2013-06-30,1889.47
2013-07-01,1888.78
2013-07-02,1891.16
2013-07-03,1888.97
2013-07-04,1889.17
2013-07-05,1878.14
2013-07-08,1885.01
2013-07-09,1887.98
2013-07-10,1886.62
2013-07-11,1895.10
2013-07-12,1893.87
2013-07-15,1897.43
2013-07-16,1899.76
2013-07-17,1903.90
2013-07-18,1904.71
2013-07-19,1907.76
2013-07-22,1908.73
2013-07-23,1908.97
2013-07-24,1904.85
2013-07-25,1903.94
2013-07-26,1907.68
2013-07-29,1906.47
2013-07-30,1906.19
2013-07-31,1905.57
2013-08-01,1899.80
2013-08-02,1908.87
2013-08-05,1907.84
2013-08-06,1908.22
2013-08-07,1909.33
2013-08-08,1910.62
2013-08-09,1910.81
2013-08-12,1910.41
2013-08-13,1904.50
2013-08-14,1904.85
2013-08-15,1901.29
2013-08-16,1897.95
2013-08-19,1895.44
2013-08-20,1899.26
2013-08-21,1895.28
2013-08-22,1890.22
2013-08-23,1893.92
2013-08-26,1896.94
2013-08-27,1901.14
2013-08-28,1897.65
2013-08-29,1899.21
2013-08-30,.
2013-09-02,1899.48
2013-09-03,1894.05
2013-09-04,1890.05
2013-09-05,1884.06
2013-09-06,1888.67
2013-09-09,1893.30
2013-09-10,1890.13
2013-09-11,1893.81
2013-09-12,1894.89
2013-09-13,1895.17
2013-09-16,1900.97
2013-09-17,1902.78
2013-09-18,1913.38
2013-09-19,1913.40
2013-09-20,1913.99
2013-09-23,1915.24
2013-09-24,1918.29
2013-09-25,1920.50
2013-09-26,1919.50
2013-09-27,1921.24
2013-09-30,1920.03
2013-10-01,1918.73
2013-10-02,1921.54
2013-10-03,1923.67
2013-10-04,1921.18
2013-10-07,1922.27
2013-10-08,1921.44
2013-10-09,1921.92
2013-10-10,1921.72
2013-10-11,1923.69
2013-10-14,1924.32
2013-10-15,1923.98
2013-10-16,1927.11
2013-10-17,1932.59
2013-10-18,1932.98
2013-10-21,1932.54
2013-10-22,1937.76
2013-10-23,1938.53
2013-10-24,1937.08
2013-10-25,1938.70
2013-10-28,1939.37
2013-10-29,1940.69
2013-10-30,1940.03
2013-10-31,1939.71
2013-11-01,1936.35
2013-11-04,1937.16
2013-11-05,1935.44
2013-11-06,1938.54
2013-11-07,1940.34
2013-11-08,1933.80
2013-11-11,1934.43
2013-11-12,1931.96
2013-11-13,1935.58
2013-11-14,1940.05
2013-11-15,1940.25
2013-11-18,1943.34
2013-11-19,1941.56
2013-11-20,1942.10
2013-11-21,1942.29
2013-11-22,1943.64
2013-11-25,1945.31
2013-11-26,1948.00
2013-11-27,1946.55
2013-11-28,1946.76
2013-11-29,1946.60
2013-11-30,1946.81
2013-12-02,1942.13
2013-12-03,1944.62
2013-12-04,1941.50
2013-12-05,1939.82
2013-12-06,1938.61
2013-12-09,1939.90
2013-12-10,1943.84
2013-12-11,1942.27
2013-12-12,1939.79
2013-12-13,1940.46
2013-12-16,1941.81
2013-12-17,1944.83
2013-12-18,1944.43
2013-12-19,1939.86
2013-12-20,1938.50
2013-12-23,1935.93
2013-12-24,1933.31
2013-12-25,.
2013-12-26,1933.62
2013-12-27,1934.11
2013-12-30,1937.44
2013-12-31,1936.36
2014-01-01,.
2014-01-02,1938.06
2014-01-03,1938.05
2014-01-06,1941.28
2014-01-07,1943.26
2014-01-08,1938.50
2014-01-09,1939.84
2014-01-10,1947.62
2014-01-13,1949.93
2014-01-14,1947.18
2014-01-15,1945.96
2014-01-16,1948.25
2014-01-17,1949.32
2014-01-20,1949.95
2014-01-21,1949.64
2014-01-22,1946.55
2014-01-23,1951.87
2014-01-24,1951.89
2014-01-27,1950.88
2014-01-28,1952.98
2014-01-29,1956.00
2014-01-30,1954.90
2014-01-31,1956.12
2014-02-03,1959.83
2014-02-04,1959.02
2014-02-05,1958.31
2014-02-06,1957.43
2014-02-07,1961.05
2014-02-10,1961.27
2014-02-11,1959.13
2014-02-12,1956.82
2014-02-13,1961.08
2014-02-14,1960.51
2014-02-17,1961.14
2014-02-18,1964.22
2014-02-19,1962.64
2014-02-20,1960.95
2014-02-21,1962.10
2014-02-24,1962.08
2014-02-25,1964.94
2014-02-26,1966.28
2014-02-27,1967.89
2014-02-28,1967.48
2014-03-03,1969.35
2014-03-04,1966.33
2014-03-05,1966.16
2014-03-06,1964.45
2014-03-07,1959.98
2014-03-10,1960.97
2014-03-11,1962.04
2014-03-12,1962.66
2014-03-13,1966.22
2014-03-14,1965.29
2014-03-17,1963.11
2014-03-18,1965.49
2014-03-19,1957.34
2014-03-20,1955.92
2014-03-21,1955.85
2014-03-24,1955.49
2014-03-25,1956.94
2014-03-26,1960.22
2014-03-27,1960.49
2014-03-28,1958.92
2014-03-31,1960.25
2014-04-01,1960.86
2014-04-02,1958.26
2014-04-03,1958.98
2014-04-04,1964.77
2014-04-07,1967.50
2014-04-08,1968.36
2014-04-09,1970.79
2014-04-10,1975.01
2014-04-11,1975.58
2014-04-14,1973.18
2014-04-15,1971.96
2014-04-16,1969.92
2014-04-17,1966.06
2014-04-18,.
2014-04-21,1967.48
2014-04-22,1966.46
2014-04-23,1968.74
2014-04-24,1968.56
2014-04-25,1968.98
2014-04-28,1968.84
2014-04-29,1968.55
2014-04-30,1972.25
2014-05-01,1974.25
2014-05-02,1972.84
2014-05-05,1973.36
2014-05-06,1973.76
2014-05-07,1976.38
2014-05-08,1979.08
2014-05-09,1978.88
2014-05-12,1977.38
2014-05-13,1980.45
2014-05-14,1984.04
2014-05-15,1985.54
2014-05-16,1984.74
2014-05-19,1986.21
2014-05-20,1988.60
2014-05-21,1987.67
2014-05-22,1986.12
2014-05-23,1987.94
2014-05-26,1988.58
2014-05-27,1988.78
2014-05-28,1992.63
2014-05-29,1991.83
2014-05-30,1990.98
2014-05-31,1991.01
2014-06-02,1986.29
2014-06-03,1984.13
2014-06-04,1983.86
2014-06-05,1985.64
2014-06-06,1984.91
2014-06-09,1984.11
2014-06-10,1982.70
2014-06-11,1983.32
2014-06-12,1985.74
2014-06-13,1983.52
2014-06-16,1983.41
2014-06-17,1980.27
2014-06-18,1982.65
2014-06-19,1985.27
2014-06-20,1984.72
2014-06-23,1985.23
2014-06-24,1987.26
2014-06-25,1989.05
2014-06-26,1991.11
2014-06-27,1991.32
2014-06-30,1992.44
2014-07-01,1990.13
2014-07-02,1986.72
2014-07-03,1984.89
2014-07-04,1985.11
2014-07-07,1986.10
2014-07-08,1988.66
2014-07-09,1990.00
2014-07-10,1991.66
2014-07-11,1992.19
2014-07-14,1990.72
2014-07-15,1989.58
2014-07-16,1988.97
2014-07-17,1991.64
2014-07-18,1990.41
2014-07-21,1989.33
2014-07-22,1991.18
2014-07-23,1992.01
2014-07-24,1989.12
2014-07-25,1990.23
2014-07-28,1988.96
2014-07-29,1990.28
2014-07-30,1985.39
2014-07-31,1985.77
2014-08-01,1990.71
2014-08-04,1992.46
2014-08-05,1992.04
2014-08-06,1992.22
2014-08-07,1995.05
2014-08-08,1994.03
2014-08-11,1994.65
2014-08-12,1994.87
2014-08-13,1997.16
2014-08-14,1998.30
2014-08-15,1999.81
2014-08-18,1998.79
2014-08-19,1998.50
2014-08-20,1995.27
2014-08-21,1995.76
2014-08-22,1993.66
2014-08-25,1993.67
2014-08-26,1995.14
2014-08-27,1996.52
2014-08-28,1997.24
2014-08-29,1997.30
2014-08-31,1997.53
2014-09-01,1997.75
2014-09-02,1994.18
2014-09-03,1994.31
2014-09-04,1992.92
2014-09-05,1994.65
2014-09-08,1993.55
2014-09-09,1990.54
2014-09-10,1988.64
2014-09-11,1988.78
2014-09-12,1986.39
2014-09-15,1988.27
2014-09-16,1989.51
2014-09-17,1987.41
2014-09-18,1985.55
2014-09-19,1987.00
2014-09-22,1989.75
2014-09-23,1991.37
2014-09-24,1988.75
2014-09-25,1991.42
2014-09-26,1987.67
2014-09-29,1988.83
2014-09-30,1987.89
2014-10-01,1993.54
2014-10-02,1992.44
2014-10-03,1990.31
2014-10-06,1994.17
2014-10-07,1997.87
2014-10-08,2001.75
2014-10-09,2002.34
2014-10-10,2002.49
2014-10-13,2003.15
2014-10-14,2009.63
2014-10-15,2015.89
2014-10-16,2011.28
2014-10-17,2008.80
2014-10-20,2010.86
2014-10-21,2010.00
2014-10-22,2008.32
2014-10-23,2004.77
2014-10-24,2005.18
2014-10-27,2006.33
2014-10-28,2005.51
2014-10-29,1999.50
2014-10-30,2001.00
2014-10-31,1999.01
2014-11-03,1998.00
2014-11-04,1997.88
2014-11-05,1997.68
2014-11-06,1995.75
2014-11-07,1999.53
2014-11-10,1997.34
2014-11-11,1997.56
2014-11-12,1997.49
2014-11-13,1998.79
2014-11-14,1999.77
2014-11-17,1997.76
2014-11-18,1998.63
2014-11-19,1996.62
2014-11-20,1997.42
2014-11-21,1999.05
2014-11-24,2000.34
2014-11-25,2002.50
2014-11-26,2004.19
2014-11-27,2004.41
2014-11-28,2007.20
2014-11-30,2007.64
2014-12-01,2006.21
2014-12-02,2001.68
2014-12-03,2000.19
2014-12-04,2001.33
2014-12-05,1994.54
2014-12-08,1995.37
2014-12-09,1996.50
2014-12-10,1999.55
2014-12-11,1996.81
2014-12-12,2001.08
2014-12-15,1995.59
2014-12-16,1996.18
2014-12-17,1990.83
2014-12-18,1990.74
2014-12-19,1991.72
2014-12-22,1992.31
2014-12-23,1988.78
2014-12-24,1987.90
2014-12-25,.
2014-12-26,1988.23
2014-12-29,1991.98
2014-12-30,1993.66
2014-12-31,1995.54
2015-01-01,.
2015-01-02,1998.00
2015-01-05,2000.20
2015-01-06,2003.31
2015-01-07,2004.49
2015-01-08,2004.87
2015-01-09,2007.82
2015-01-12,2011.18
2015-01-13,2012.57
2015-01-14,2015.48
2015-01-15,2020.09
2015-01-16,.
2015-01-19,2016.39
2015-01-20,2015.96
2015-01-21,2012.99
2015-01-22,2011.17
2015-01-23,2015.52
2015-01-26,2014.34
2015-01-27,2015.50
2015-01-28,2020.58
2015-01-29,2018.76
2015-01-30,2023.93
2015-01-31,2023.96
2015-02-02,2024.47
2015-02-03,2019.99
2015-02-04,2019.86
2015-02-05,2020.27
2015-02-06,2010.82
2015-02-09,2010.79
2015-02-10,2009.27
2015-02-11,2009.35
2015-02-12,2011.89
2015-02-13,2011.57
2015-02-16,2012.24
2015-02-17,2006.86
2015-02-18,2013.92
2015-02-19,2011.65
2015-02-20,2010.32
2015-02-23,2014.27
2015-02-24,2020.36
2015-02-25,2019.42
2015-02-26,2016.68
2015-02-27,2018.53
2015-02-28,2019.21
2015-03-02,2014.95
2015-03-03,2013.29
2015-03-04,2014.04
2015-03-05,2016.08
2015-03-06,2008.70
2015-03-09,2011.79
2015-03-10,2014.20
2015-03-11,2013.83
2015-03-12,2016.20
2015-03-13,2015.45
2015-03-16,2009.90
2015-03-17,2015.47
2015-03-18,2023.57
2015-03-19,2020.32
2015-03-20,2024.71
2015-03-23,2026.77
2015-03-24,2028.40
2015-03-25,2026.36
2015-03-26,2022.53
2015-03-27,2026.66
2015-03-30,2027.00
2015-03-31,2030.13
2015-04-01,2033.17
2015-04-02,2032.92
2015-04-03,.
2015-04-06,2036.80
2015-04-07,2035.96
2015-04-08,2036.10
2015-04-09,2032.67
2015-04-10,2032.30
2015-04-13,2034.47
2015-04-14,2036.85
2015-04-15,2038.31
2015-04-16,2040.78
2015-04-17,2040.40
2015-04-20,2038.85
2015-04-21,2038.23
2015-04-22,2035.53
2015-04-23,2037.58
2015-04-24,2040.20
2015-04-27,2039.10
2015-04-28,2036.98
2015-04-29,2034.60
2015-04-30,2032.98
2015-05-01,2029.02
2015-05-04,2030.45
2015-05-05,2027.45
2015-05-06,2025.56
2015-05-07,2026.20
2015-05-08,2031.05
2015-05-11,2025.61
2015-05-12,2026.74
2015-05-13,2028.51
2015-05-14,2032.16
2015-05-15,2035.19
2015-05-18,2031.93
2015-05-19,2028.39
2015-05-20,2029.80
2015-05-21,2032.50
2015-05-22,2027.84
2015-05-25,.
2015-05-26,2032.14
2015-05-27,2031.37
2015-05-28,2033.18
2015-05-29,2034.92
2015-05-31,2035.14
2015-06-01,2029.47
2015-06-02,2026.17
2015-06-03,2021.25
2015-06-04,2023.70
2015-06-05,2017.09
2015-06-08,2019.91
2015-06-09,2017.38
2015-06-10,2014.15
2015-06-11,2017.92
2015-06-12,2017.44
2015-06-15,2019.08
2015-06-16,2021.18
2015-06-17,2023.65
2015-06-18,2022.62
2015-06-19,2026.80
2015-06-22,2022.56
2015-06-23,2020.20
2015-06-24,2022.07
2015-06-25,2020.55
2015-06-26,2017.38
2015-06-29,2024.95
2015-06-30,2024.29
2015-07-01,2019.69
2015-07-02,2024.82
2015-07-03,2025.04
2015-07-06,2030.87
2015-07-07,2032.36
2015-07-08,2034.23
2015-07-09,2028.86
2015-07-10,2022.00
2015-07-13,2021.39
2015-07-14,2024.08
2015-07-15,2025.91
2015-07-16,2024.38
2015-07-17,2023.62
2015-07-20,2021.47
2015-07-21,2023.52
2015-07-22,2023.08
2015-07-23,2024.70
2015-07-24,2024.90
2015-07-27,2028.07
2015-07-28,2027.17
2015-07-29,2026.05
2015-07-30,2025.47
2015-07-31,2030.41
2015-08-03,2032.67
2015-08-04,2026.92
2015-08-05,2023.75
2015-08-06,2025.25
2015-08-07,2026.48
2015-08-10,2024.35
2015-08-11,2029.97
2015-08-12,2030.55
2015-08-13,2025.38
2015-08-14,2024.02
2015-08-17,2026.84
2015-08-18,2024.94
2015-08-19,2029.51
2015-08-20,2029.70
2015-08-21,2032.51
2015-08-24,2035.19
2015-08-25,2027.41
2015-08-26,2027.40
2015-08-27,2027.85
2015-08-28,2025.65
2015-08-31,2024.92
2015-09-01,2027.48
2015-09-02,2026.41
2015-09-03,2029.44
2015-09-04,2031.32
2015-09-07,2031.96
2015-09-08,2028.82
2015-09-09,2029.45
2015-09-10,2027.73
2015-09-11,2030.20
2015-09-14,2030.58
2015-09-15,2024.78
2015-09-16,2023.81
2015-09-17,2031.92
2015-09-18,2036.54
2015-09-21,2033.19
2015-09-22,2036.95
2015-09-23,2035.94
2015-09-24,2035.89
2015-09-25,2033.21
2015-09-28,2034.49
2015-09-29,2035.23
2015-09-30,2035.18
2015-10-01,2035.40
2015-10-02,2040.75
2015-10-05,2038.73
2015-10-06,2040.35
2015-10-07,2039.08
2015-10-08,2037.19
2015-10-09,2037.35
2015-10-12,2038.00
2015-10-13,2041.33
2015-10-14,2046.50
2015-10-15,2043.80
2015-10-16,2043.62
2015-10-19,2044.62
2015-10-20,2042.44
2015-10-21,2044.78
2015-10-22,2046.38
2015-10-23,2043.29
2015-10-26,2045.45
2015-10-27,2048.33
2015-10-28,2041.66
2015-10-29,2038.28
2015-10-30,2038.59
2015-10-31,2038.61
2015-11-02,2037.13
2015-11-03,2035.75
2015-11-04,2033.52
2015-11-05,2033.62
2015-11-06,2028.10
2015-11-09,2028.74
2015-11-10,2031.27
2015-11-11,2031.49
2015-11-12,2030.35
2015-11-13,2033.09
2015-11-16,2034.69
2015-11-17,2035.44
2015-11-18,2033.98
2015-11-19,2034.56
2015-11-20,2034.06
2015-11-23,2034.73
2015-11-24,2035.51
2015-11-25,2035.36
2015-11-26,2035.57
2015-11-27,2036.35
2015-11-30,2036.94
2015-12-01,2040.77
2015-12-02,2038.09
2015-12-03,2030.48
2015-12-04,2032.82
2015-12-07,2035.27
2015-12-08,2033.12
2015-12-09,2035.74
2015-12-10,2032.20
2015-12-11,2037.33
2015-12-14,2029.49
2015-12-15,2026.58
2015-12-16,2024.11
2015-12-17,2025.35
2015-12-18,2027.93
2015-12-21,2028.86
2015-12-22,2026.21
2015-12-23,2025.74
2015-12-24,2026.40
2015-12-25,.
2015-12-28,2027.34
2015-12-29,2023.66
2015-12-30,2024.18
2015-12-31,2025.82
2016-01-01,.
2016-01-04,2028.25
2016-01-05,2028.88
2016-01-06,2033.41
2016-01-07,2034.76
2016-01-08,2036.41
2016-01-11,2036.69
2016-01-12,2037.98
2016-01-13,2039.46
2016-01-14,2036.29
2016-01-15,2037.21
2016-01-18,2037.85
2016-01-19,2035.41
2016-01-20,2034.02
2016-01-21,2031.97
2016-01-22,2030.38
2016-01-25,2031.24
2016-01-26,2032.76
2016-01-27,2032.41
2016-01-28,2033.73
2016-01-29,2037.81
2016-01-31,2038.02
2016-02-01,2034.40
2016-02-02,2039.05
2016-02-03,2038.36
2016-02-04,2039.44
2016-02-05,2038.69
2016-02-08,2042.63
2016-02-09,2039.88
2016-02-10,2039.33
2016-02-11,2039.29
2016-02-12,2032.88
2016-02-15,2033.52
2016-02-16,2032.91
2016-02-17,2032.21
2016-02-18,2037.10
2016-02-19,2035.79
2016-02-22,2036.27
2016-02-23,2038.12
2016-02-24,2038.14
2016-02-25,2042.06
2016-02-26,2037.35
2016-02-29,2040.72
2016-03-01,2036.73
2016-03-02,2037.15
2016-03-03,2039.75
2016-03-04,2038.44
2016-03-07,2038.47
2016-03-08,2043.70
2016-03-09,2041.81
2016-03-10,2040.45
2016-03-11,2040.50
2016-03-14,2044.14
2016-03-15,2044.59
2016-03-16,2050.57
2016-03-17,2054.69
2016-03-18,2059.49
2016-03-21,2059.13
2016-03-22,2058.12
2016-03-23,2062.73
2016-03-24,2061.06
2016-03-25,.
2016-03-28,2063.04
2016-03-29,2069.28
2016-03-30,2071.82
2016-03-31,2075.66
2016-04-01,2074.63
2016-04-04,2077.26
2016-04-05,2079.79
2016-04-06,2079.05
2016-04-07,2082.81
2016-04-08,2082.00
2016-04-11,2083.16
2016-04-12,2080.27
2016-04-13,2081.38
2016-04-14,2080.73
2016-04-15,2083.81
2016-04-18,2083.64
2016-04-19,2083.50
2016-04-20,2080.12
2016-04-21,2080.82
2016-04-22,2080.20
2016-04-25,2080.35
2016-04-26,2079.69
2016-04-27,2083.88
2016-04-28,2087.46
2016-04-29,2089.10
2016-04-30,2089.31
2016-05-02,2087.55
2016-05-03,2091.77
2016-05-04,2092.48
2016-05-05,2094.69
2016-05-06,2092.83
2016-05-09,2094.95
2016-05-10,2094.71
2016-05-11,2094.97
2016-05-12,2092.38
2016-05-13,2094.40
2016-05-16,2091.21
2016-05-17,2089.73
2016-05-18,2081.05
2016-05-19,2082.73
2016-05-20,2083.24
2016-05-23,2083.41
2016-05-24,2082.73
2016-05-25,2082.87
2016-05-26,2087.32
2016-05-27,2086.86
2016-05-30,2087.46
2016-05-31,2088.22
2016-06-01,2086.49
2016-06-02,2088.31
2016-06-03,2097.37
2016-06-06,2097.96
2016-06-07,2099.32
2016-06-08,2099.36
2016-06-09,2100.85
2016-06-10,2103.46
2016-06-13,2105.49
2016-06-14,2104.26
2016-06-15,2106.42
2016-06-16,2106.75
2016-06-17,2104.64
2016-06-20,2103.78
2016-06-21,2102.74
2016-06-22,2104.49
2016-06-23,2102.48
2016-06-24,2109.48
2016-06-27,2114.08
2016-06-28,2113.91
2016-06-29,2113.58
2016-06-30,2114.95
2016-07-01,2117.05
2016-07-04,2117.67
2016-07-05,2122.87
2016-07-06,2121.51
2016-07-07,2122.47
2016-07-08,2124.12
2016-07-11,2120.9
2016-07-12,2118.42
2016-07-13,2121.01
2016-07-14,2119.59
2016-07-15,2116.61
2016-07-18,2118.37
2016-07-19,2120.07
2016-07-20,2118.74
2016-07-21,2121.73
2016-07-22,2121.32
2016-07-25,2120.89
2016-07-26,2120.8
2016-07-27,2123.8
2016-07-28,2124.29
2016-07-29,2128.42
2016-07-31,2128.63
2016-08-01,2127.89
2016-08-02,2126.06
2016-08-03,2126.12
2016-08-04,2129.66
2016-08-05,2123.07
2016-08-08,2123.8
2016-08-09,2126.65
2016-08-10,2129.95
2016-08-11,2125.09
2016-08-12,2129.02
2016-08-15,2128.08
2016-08-16,2126.73
2016-08-17,2127.99
2016-08-18,2131.5
2016-08-19,2128.48
2016-08-22,2131
2016-08-23,2131.35
2016-08-24,2131.51
2016-08-25,2130.22
2016-08-26,2124.74
2016-08-29,2129.59
2016-08-30,2129.7
2016-08-31,2129.64
2016-09-01,2129.44
2016-09-02,2129
2016-09-05,2129.61
2016-09-06,2134.76
2016-09-07,2134.59
2016-09-08,2129.81
2016-09-09,2126.39
2016-09-12,2127.41
2016-09-13,2123.51
2016-09-14,2127.26
2016-09-15,2128.02
2016-09-16,2126.3
2016-09-19,2126.99
2016-09-20,2127.53
2016-09-21,2127.18
2016-09-22,2129.9
2016-09-23,2131.37
2016-09-26,2133.25
2016-09-27,2134.08
2016-09-28,2133.57
2016-09-29,2134.49
2016-09-30,2131.97
2016-10-03,2130.43
2016-10-04,2127.8
2016-10-05,2125.69
2016-10-06,2124.75
2016-10-07,2125.83
2016-10-10,2126.44
2016-10-11,2125.17
2016-10-12,2124.59
2016-10-13,2128.42
2016-10-14,2126.92
2016-10-17,2129.36
2016-10-18,2131.32
2016-10-19,2131.93
2016-10-20,2131.68
2016-10-21,2131.69
2016-10-24,2130.61
2016-10-25,2130.22
2016-10-26,2127.93
2016-10-27,2125.16
2016-10-28,2126.17
2016-10-31,2127.1
2016-11-01,2128.67
2016-11-02,2130.01
2016-11-03,2130.08
2016-11-04,2131.27
2016-11-07,2129
2016-11-08,2126.29
2016-11-09,2116.86
2016-11-10,2113.44
2016-11-11,2113.64
2016-11-14,2104.52
2016-11-15,2102.96
2016-11-16,2102.94
2016-11-17,2100.65
2016-11-18,2095.69
2016-11-21,2094.8
2016-11-22,2096.07
2016-11-23,2091.52
2016-11-24,2091.72
2016-11-25,2090.39
2016-11-28,2095.13
2016-11-29,2096.79
2016-11-30,2093.68
2016-12-01,2089.83
2016-12-02,2094.58
2016-12-05,2094.68
2016-12-06,2095.37
2016-12-07,2099.09
2016-12-08,2098.13
2016-12-09,2094.29
2016-12-12,2094.63
2016-12-13,2093.79
2016-12-14,2088.38
2016-12-15,2082.91
2016-12-16,2083.53
2016-12-19,2086.86
2016-12-20,2086.2
2016-12-21,2087.8
2016-12-22,2087.81
2016-12-23,2088.48
2016-12-26,.
2016-12-27,2087.68
2016-12-28,2091.83
2016-12-29,2096.25
2016-12-30,2098.79
2016-12-31,2098.81
2017-01-02,.
2017-01-03,2098.48
2017-01-04,2098.82
2017-01-05,2104.51
2017-01-06,2100.61
2017-01-09,2103.71
2017-01-10,2104.17
2017-01-11,2104.56
2017-01-12,2105.63
2017-01-13,2104.85
2017-01-16,2105.45
2017-01-17,2109.42
2017-01-18,2105.55
2017-01-19,2101.39
2017-01-20,2103.01
2017-01-23,2108.56
2017-01-24,2104.55
2017-01-25,2102.16
2017-01-26,2104.74
2017-01-27,2106.3
2017-01-30,2107.22
2017-01-31,2108.69
2017-02-01,2107.69
2017-02-02,2108.84
2017-02-03,2108.93
2017-02-06,2114.94
2017-02-07,2115.7
2017-02-08,2117.16
2017-02-09,2114.43
2017-02-10,2113.39
2017-02-13,2112.94
2017-02-14,2110.28
2017-02-15,2108.18
2017-02-16,2112.73
2017-02-17,2115.09
2017-02-20,2115.69
2017-02-21,2115.72
2017-02-22,2116.66
2017-02-23,2119.78
2017-02-24,2124.73
2017-02-27,2121.42
2017-02-28,2121.62
2017-03-01,2114.69
2017-03-02,2112.81
2017-03-03,2114.28
2017-03-06,2115.15
2017-03-07,2112.82
2017-03-08,2109.56
2017-03-09,2105.71
2017-03-10,2107.01
2017-03-13,2105.86
2017-03-14,2105.48
2017-03-15,2112.9
2017-03-16,2113.29
2017-03-17,2114.27
2017-03-20,2116.74
2017-03-21,2119.2
2017-03-22,2121.32
2017-03-23,2121.03
2017-03-24,2122.09
2017-03-27,2123.34
2017-03-28,2120.75
2017-03-29,2122.97
2017-03-30,2122
2017-03-31,2124.29
2017-04-03,2128.61
2017-04-04,2128.65
2017-04-05,2129.46
2017-04-06,2130.31
2017-04-07,2126.8
2017-04-10,2128.28
2017-04-11,2133.07
2017-04-12,2133.43
2017-04-13,2138.47
2017-04-14,.
2017-04-17,2138.12
2017-04-18,2142.39
2017-04-19,2141.21
2017-04-20,2138.61
2017-04-21,2139.79
2017-04-24,2137.87
2017-04-25,2135.06
2017-04-26,2136.68
2017-04-27,2138.28
2017-04-28,2138.67
2017-04-30,2139.07
2017-05-01,2137.45
2017-05-02,2140.28
2017-05-03,2138.52
2017-05-04,2136.26
2017-05-05,2136.62
2017-05-08,2136.2
2017-05-09,2134.55
2017-05-10,2135.19
2017-05-11,2136.5
2017-05-12,2142.05
2017-05-15,2142.78
2017-05-16,2143.73
2017-05-17,2150.41
2017-05-18,2148.21
2017-05-19,2147.67
2017-05-22,2147.97
2017-05-23,2145.86
2017-05-24,2147.68
2017-05-25,2148.46
2017-05-26,2148.95
2017-05-29,2149.56
2017-05-30,2152.02
2017-05-31,2152.61
2017-06-01,2151.65
2017-06-02,2155.02
2017-06-05,2154.11
2017-06-06,2156.3
2017-06-07,2154.39
2017-06-08,2153.48
2017-06-09,2152.86
2017-06-12,2152.6
2017-06-13,2152.85
2017-06-14,2156.74
2017-06-15,2154.38
2017-06-16,2155.61
2017-06-19,2153.41
2017-06-20,2155.68
2017-06-21,2155.16
2017-06-22,2155.78
2017-06-23,2156.22
2017-06-26,2157.05
2017-06-27,2154.16
2017-06-28,2155.25
2017-06-29,2153.31
2017-06-30,2151.43
2017-07-03,2148.7
2017-07-04,2148.9
2017-07-05,2149.69
2017-07-06,2149.03
2017-07-07,2148.87
2017-07-10,2151.56
2017-07-11,2152.81
2017-07-12,2156.28
2017-07-13,2155.85
2017-07-14,2158.35
2017-07-17,2159.54
2017-07-18,2162.28
2017-07-19,2162.6
2017-07-20,2163.01
2017-07-21,2165.11
2017-07-24,2164.11
2017-07-25,2160.22
2017-07-26,2165.08
2017-07-27,2164.38
2017-07-28,2165.54
2017-07-31,2165.72
2017-08-01,2168.3
2017-08-02,2167.18
2017-08-03,2169.38
2017-08-04,2166.89
2017-08-07,2167.91
2017-08-08,2166.38
2017-08-09,2167.7
2017-08-10,2167.74
2017-08-11,2169.85
2017-08-14,2168.57
2017-08-15,2165.61
2017-08-16,2168.67
2017-08-17,2170.18
2017-08-18,2170.1
2017-08-21,2171.49
2017-08-22,2169.3
2017-08-23,2172.04
2017-08-24,2170.45
2017-08-25,2171.82
